ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
22510,Grazia Colombo,F,19,169,61,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
22514,Marco Colombo,M,23,185,80,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
22514,Marco Colombo,M,23,185,80,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
22514,Marco Colombo,M,23,185,80,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
22524,Filiberto Colon,M,18,157,71,Puerto Rico,PUR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
22524,Filiberto Colon,M,18,157,71,Puerto Rico,PUR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
22985,Melinda Copp (-Harrison),F,22,173,65,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,NA
23064,Salvador Corelo,M,NA,NA,NA,Honduras,HON,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
23064,Salvador Corelo,M,NA,NA,NA,Honduras,HON,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
23064,Salvador Corelo,M,NA,NA,NA,Honduras,HON,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
23064,Salvador Corelo,M,NA,NA,NA,Honduras,HON,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
23064,Salvador Corelo,M,NA,NA,NA,Honduras,HON,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
23670,Shelley Katherine Cramer (-Persinger),F,22,162,54,United States Virgin Islands,ISV,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
23670,Shelley Katherine Cramer (-Persinger),F,22,162,54,United States Virgin Islands,ISV,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
23670,Shelley Katherine Cramer (-Persinger),F,22,162,54,United States Virgin Islands,ISV,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,NA
23811,Annabelle Mary Cripps,F,16,180,66,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
23811,Annabelle Mary Cripps,F,16,180,66,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,NA
23811,Annabelle Mary Cripps,F,16,180,66,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
23878,June Alexandra Croft,F,21,170,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
23878,June Alexandra Croft,F,21,170,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
23878,June Alexandra Croft,F,21,170,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,Bronze
23878,June Alexandra Croft,F,21,170,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
23878,June Alexandra Croft,F,21,170,60,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
23979,Sandra Crousse,F,18,165,59,Peru,PER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
23979,Sandra Crousse,F,18,165,59,Peru,PER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
24054,Joaquim Pedro Cruz,M,17,170,61,Mozambique,MOZ,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
24054,Joaquim Pedro Cruz,M,17,170,61,Mozambique,MOZ,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
24413,Lisa Gaye Curry-Kenny,F,22,170,62,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
24413,Lisa Gaye Curry-Kenny,F,22,170,62,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
24413,Lisa Gaye Curry-Kenny,F,22,170,62,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,NA
24413,Lisa Gaye Curry-Kenny,F,22,170,62,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
24822,tienne Dagon,M,23,179,74,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
24822,tienne Dagon,M,23,179,74,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
24822,tienne Dagon,M,23,179,74,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
24886,Sandra Dahlmann,F,16,173,58,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
24886,Sandra Dahlmann,F,16,173,58,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,NA
24925,Julie Daigneault,F,19,159,52,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
24925,Julie Daigneault,F,19,159,52,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,NA
24964,Peter Richard Dale,M,20,187,78,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
24964,Peter Richard Dale,M,20,187,78,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
24996,Manuela Dalla Valle,F,21,161,53,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
24996,Manuela Dalla Valle,F,21,161,53,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
24996,Manuela Dalla Valle,F,21,161,53,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
24996,Manuela Dalla Valle,F,21,161,53,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,NA
24996,Manuela Dalla Valle,F,21,161,53,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
25341,Sofia Dara,F,21,174,65,Greece,GRE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
25341,Sofia Dara,F,21,174,65,Greece,GRE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,NA
25341,Sofia Dara,F,21,174,65,Greece,GRE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,NA
25574,Thophile David,M,20,190,82,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
25574,Thophile David,M,20,190,82,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
25574,Thophile David,M,20,190,82,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
25598,"Michael James ""Mike"" Davidson",M,21,180,73,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
25598,"Michael James ""Mike"" Davidson",M,21,180,73,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
25598,"Michael James ""Mike"" Davidson",M,21,180,73,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
25727,Victor Davis,M,20,188,87,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,Silver
25727,Victor Davis,M,20,188,87,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,Gold
25727,Victor Davis,M,20,188,87,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
26238,Grard Adrianus Pius de Kort,M,20,175,64,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
26238,Grard Adrianus Pius de Kort,M,20,175,64,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
26611,Jolanda de Rover (-Toussaint),F,20,185,70,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,Bronze
26611,Jolanda de Rover (-Toussaint),F,20,185,70,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,Gold
26611,Jolanda de Rover (-Toussaint),F,20,185,70,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
27004,Ernesto Jos Degenhart,M,18,193,88,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
27135,Marco Del Prete,M,18,186,76,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
27192,Michael William Delany,M,18,182,84,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
27192,Michael William Delany,M,18,182,84,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
27227,Frdric Andr Delcourt,M,20,181,77,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
27227,Frdric Andr Delcourt,M,20,181,77,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,Silver
27227,Frdric Andr Delcourt,M,20,181,77,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
27269,Cyro Marques Delgado,M,23,182,76,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
27269,Cyro Marques Delgado,M,23,182,76,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
27269,Cyro Marques Delgado,M,23,182,76,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
27269,Cyro Marques Delgado,M,23,182,76,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
27269,Cyro Marques Delgado,M,23,182,76,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
27336,Marco Dell'Uomo,M,22,181,76,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
27336,Marco Dell'Uomo,M,22,181,76,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
27336,Marco Dell'Uomo,M,22,181,76,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
27562,Christophe Deneuville,M,17,NA,NA,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
28327,George Thomas DiCarlo,M,21,180,74,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,Gold
28327,George Thomas DiCarlo,M,21,180,74,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
28414,Ralf Diegel,M,20,184,76,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
28414,Ralf Diegel,M,20,184,76,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,NA
28659,Ding Jilian,F,20,166,60,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
28659,Ding Jilian,F,20,166,60,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
28796,Maurizio Divano,M,22,170,63,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
28796,Maurizio Divano,M,22,170,63,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,NA
29019,Peter Dobson,M,21,178,62,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,NA
29128,Anna Maree Doig (-Daly),F,18,165,NA,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
29128,Anna Maree Doig (-Daly),F,18,165,NA,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
29128,Anna Maree Doig (-Daly),F,18,165,NA,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,NA
29681,Dimity Jean Douglas,F,14,178,60,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,NA
29681,Dimity Jean Douglas,F,14,178,60,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,NA
29681,Dimity Jean Douglas,F,14,178,60,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
29832,Alison Dozzo,F,16,174,68,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,NA
30089,Frank Willem Drost,M,21,193,81,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
30089,Frank Willem Drost,M,21,193,81,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
30089,Frank Willem Drost,M,21,193,81,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
30089,Frank Willem Drost,M,21,193,81,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,NA
30093,Peter Willem Drost,M,26,192,84,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
30093,Peter Willem Drost,M,26,192,84,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
31192,Paul Robert Easter,M,21,183,77,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
31192,Paul Robert Easter,M,21,183,77,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
31192,Paul Robert Easter,M,21,183,77,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
31192,Paul Robert Easter,M,21,183,77,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
31704,Ahmed Eid,M,23,175,75,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
31704,Ahmed Eid,M,23,175,75,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
31931,Ibrahim El-Baba,M,NA,NA,NA,Lebanon,LIB,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
31931,Ibrahim El-Baba,M,NA,NA,NA,Lebanon,LIB,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
31958,Amine El-Domyati,M,21,180,72,Lebanon,LIB,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
32163,Emad El-Shafei,M,28,180,75,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
32163,Emad El-Shafei,M,28,180,75,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
32163,Emad El-Shafei,M,28,180,75,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
32943,Berith Agneta Eriksson,F,19,179,67,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
32943,Berith Agneta Eriksson,F,19,179,67,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
32943,Berith Agneta Eriksson,F,19,179,67,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
32943,Berith Agneta Eriksson,F,19,179,67,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
32945,sa Anna-Karin Eriksson (-Lindqvist),F,17,180,62,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
32945,sa Anna-Karin Eriksson (-Lindqvist),F,17,180,62,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
33101,Juan Enrique Escalas Bestard,M,20,186,77,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
33101,Juan Enrique Escalas Bestard,M,20,186,77,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
33101,Juan Enrique Escalas Bestard,M,20,186,77,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
33102,Rafael Escalas Bestard,M,23,178,72,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
33102,Rafael Escalas Bestard,M,23,178,72,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
33332,Ramiro Estrada,M,22,169,72,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
33332,Ramiro Estrada,M,22,169,72,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
33332,Ramiro Estrada,M,22,169,72,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
33467,Peter Maxwell Evans,M,22,190,77,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
33467,Peter Maxwell Evans,M,22,190,77,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
33467,Peter Maxwell Evans,M,22,190,77,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
33691,Esa Ibrahim Fadel Al-Muqla,M,NA,NA,NA,Bahrain,BRN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
33770,Thomas Fahrner,M,21,187,80,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,Bronze
33770,Thomas Fahrner,M,21,187,80,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,NA
33770,Thomas Fahrner,M,21,187,80,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
33856,Paolo Falchini,M,20,183,66,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
33856,Paolo Falchini,M,20,183,66,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
33856,Paolo Falchini,M,20,183,66,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
33928,Julio Csar Faln,M,19,190,82,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
33928,Julio Csar Faln,M,19,190,82,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
34095,Brian A. Farlow,M,19,185,75,United States Virgin Islands,ISV,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
34095,Brian A. Farlow,M,19,185,75,United States Virgin Islands,ISV,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,NA
34095,Brian A. Farlow,M,19,185,75,United States Virgin Islands,ISV,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
34095,Brian A. Farlow,M,19,185,75,United States Virgin Islands,ISV,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
34184,"Gregory John ""Greg"" Fasala",M,19,182,79,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
34585,Roberta Felotti,F,19,170,55,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,NA
34607,Feng Dawei,M,18,184,84,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
34607,Feng Dawei,M,18,184,84,China,CHN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
34723,Patrick Ferland,M,18,180,74,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,NA
34723,Patrick Ferland,M,18,180,74,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,NA
34723,Patrick Ferland,M,18,180,74,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
34942,Fabin Ferrari,M,19,181,71,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
34942,Fabin Ferrari,M,19,181,71,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
35139,"Nicola ""Nikki"" Fibbens",F,20,173,61,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,NA
35139,"Nicola ""Nikki"" Fibbens",F,20,173,61,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
35139,"Nicola ""Nikki"" Fibbens",F,20,173,61,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,NA
35139,"Nicola ""Nikki"" Fibbens",F,20,173,61,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
35260,Miguel Figueroa,M,17,160,70,Puerto Rico,PUR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
35649,"Kenneth ""Ken"" Fitzpatrick",M,21,175,64,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
35845,"Charlotta Ingrid ""Lotta"" Flink (-Saigeon)",F,19,167,57,Hong Kong,HKG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
35845,"Charlotta Ingrid ""Lotta"" Flink (-Saigeon)",F,19,167,57,Hong Kong,HKG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
35845,"Charlotta Ingrid ""Lotta"" Flink (-Saigeon)",F,19,167,57,Hong Kong,HKG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,NA
35845,"Charlotta Ingrid ""Lotta"" Flink (-Saigeon)",F,19,167,57,Hong Kong,HKG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,NA
35845,"Charlotta Ingrid ""Lotta"" Flink (-Saigeon)",F,19,167,57,Hong Kong,HKG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
35856,"Jeffrey James ""Jeff"" Float",M,24,190,85,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
35856,"Jeffrey James ""Jeff"" Float",M,24,190,85,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
36634,Giovanni Franceschi,M,21,192,78,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
36634,Giovanni Franceschi,M,21,192,78,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,NA
